cow_id,date,cbt_mean,thi_mean,milk_yield_kg,activity,rumination,hr,behavior_mode,health_status
T012,2024-07-15,38.73,67.8,26.37,8221,491.6,65.4,lying,healthy
T012,2024-07-16,38.69,69.7,29.37,7369,482.7,66.9,lying,healthy
T012,2024-07-17,38.68,61.6,41.13,9348,426.4,69.9,grazing,healthy
T012,2024-07-18,38.88,70.3,30.12,6421,531.3,64.0,walking,healthy
T012,2024-07-19,38.64,69.0,35.51,8166,474.3,70.3,standing,healthy
T012,2024-07-20,39.14,70.7,33.95,9778,465.1,62.1,grazing,healthy
T012,2024-07-21,39.06,77.5,29.72,5757,482.3,70.1,grazing,healthy
T012,2024-07-22,39.33,65.0,37.0,6230,415.1,53.6,walking,healthy
T012,2024-07-23,38.65,71.4,31.52,7493,472.5,54.3,standing,healthy
T012,2024-07-24,38.99,67.9,34.39,7064,532.8,59.7,standing,healthy
T012,2024-07-25,38.72,66.9,36.82,7995,491.6,71.6,standing,healthy
T012,2024-07-26,38.54,63.5,33.71,5395,396.6,69.0,lying,healthy
T012,2024-07-27,38.91,70.2,35.73,7221,467.2,67.8,lying,healthy
T012,2024-07-28,38.97,68.0,38.05,4770,422.6,65.9,grazing,healthy
T012,2024-07-29,39.02,69.9,35.15,8341,543.6,59.0,standing,healthy
T012,2024-07-30,38.54,70.1,28.59,8519,475.5,76.3,standing,healthy
T013,2024-07-01,38.74,62.5,27.57,9040,548.5,63.3,lying,healthy
T013,2024-07-02,38.16,72.3,34.86,7713,430.0,78.9,walking,healthy
T013,2024-07-03,38.57,63.9,30.5,6509,484.3,67.5,walking,healthy
T013,2024-07-04,38.53,66.1,24.33,7541,481.6,56.7,standing,healthy
T013,2024-07-05,38.69,78.5,25.11,9616,510.3,74.5,grazing,healthy
T013,2024-07-06,39.07,69.4,31.63,5001,468.8,71.4,standing,healthy
T013,2024-07-07,38.99,64.8,29.82,9321,459.4,72.6,standing,healthy
T013,2024-07-08,38.64,66.9,34.34,8358,476.9,74.0,standing,healthy
T013,2024-07-09,38.49,72.8,27.9,5273,497.1,69.0,lying,healthy
T013,2024-07-10,38.33,67.2,27.33,10003,465.5,80.6,standing,healthy
T013,2024-07-11,38.87,70.6,24.99,7451,475.1,76.4,lying,healthy
T013,2024-07-12,38.8,73.6,31.98,8689,497.2,66.0,walking,healthy
T013,2024-07-13,38.64,73.6,33.25,7137,458.6,74.6,grazing,healthy
T013,2024-07-14,38.75,70.2,36.6,8732,486.2,84.0,standing,healthy
T013,2024-07-15,38.91,75.2,29.13,6611,452.6,66.3,standing,healthy
T013,2024-07-16,38.43,71.4,29.4,5928,476.5,74.2,lying,healthy
T013,2024-07-17,38.51,70.0,34.75,6857,505.3,66.3,grazing,healthy
T013,2024-07-18,38.85,62.3,35.08,6650,454.0,66.8,walking,healthy
T013,2024-07-19,38.81,71.4,24.56,8430,497.3,68.7,standing,healthy
T013,2024-07-20,38.78,64.2,36.57,7114,473.1,70.9,walking,healthy
T013,2024-07-21,38.75,68.4,28.92,8595,464.8,70.9,grazing,healthy
T013,2024-07-22,38.81,66.1,33.01,6793,479.8,79.8,grazing,healthy
T013,2024-07-23,38.43,63.9,29.01,7661,470.7,74.9,lying,healthy
T013,2024-07-24,38.99,63.2,33.22,9448,497.4,79.3,walking,healthy
T013,2024-07-25,39.14,69.0,34.81,7901,476.2,70.7,grazing,healthy
T013,2024-07-26,39.02,62.6,27.62,8627,480.9,71.6,lying,healthy
T013,2024-07-27,38.77,70.5,34.09,6942,479.7,84.6,walking,healthy
T013,2024-07-28,38.5,70.2,29.39,7714,430.7,79.5,walking,healthy
T013,2024-07-29,38.9,65.0,27.93,9313,534.4,76.2,lying,healthy
T013,2024-07-30,38.41,71.8,32.24,8393,522.0,77.9,grazing,healthy
T014,2024-07-01,38.81,63.4,33.81,7757,503.5,76.8,lying,healthy
T014,2024-07-02,38.55,67.4,36.26,8362,453.7,72.2,standing,healthy
T014,2024-07-03,38.91,64.8,36.1,7201,450.9,72.3,grazing,healthy
T014,2024-07-04,39.05,67.5,31.25,7392,454.1,69.3,grazing,healthy
T014,2024-07-05,38.7,65.0,31.27,6009,424.9,65.7,standing,healthy
T014,2024-07-06,38.32,66.2,29.31,9390,406.5,62.8,standing,healthy
T014,2024-07-07,38.56,62.8,30.02,8258,462.9,64.1,standing,healthy
T014,2024-07-08,38.97,66.5,23.44,7827,489.4,69.1,standing,healthy
T014,2024-07-09,38.8,78.8,33.64,6717,438.7,56.7,standing,healthy
T014,2024-07-10,38.28,66.4,26.73,5004,461.0,77.3,walking,healthy
T014,2024-07-11,38.87,69.5,33.84,5517,432.3,72.5,standing,healthy
T014,2024-07-12,39.18,67.7,17.11,6113,427.2,73.6,grazing,healthy
T014,2024-07-13,38.32,64.3,39.1,7666,433.5,65.6,grazing,healthy
T014,2024-07-14,38.82,63.0,30.49,11513,398.9,71.4,walking,healthy
T014,2024-07-15,39.12,63.3,33.05,6596,421.4,62.4,standing,healthy
T014,2024-07-16,38.86,66.3,33.78,7774,444.4,70.1,standing,healthy
T014,2024-07-17,39.05,66.0,28.84,7723,483.3,68.6,grazing,healthy
T014,2024-07-18,38.88,64.1,29.0,7143,429.4,70.6,standing,healthy
T014,2024-07-19,38.88,72.9,29.2,8618,369.0,63.9,standing,healthy
T014,2024-07-20,38.96,67.9,29.12,7070,439.6,72.7,lying,healthy
T014,2024-07-21,38.6,69.8,19.71,7373,423.6,75.7,grazing,healthy
T014,2024-07-22,38.6,63.6,42.92,8310,442.8,72.7,lying,healthy
T014,2024-07-23,38.23,74.9,30.78,8396,440.5,64.9,standing,healthy
T014,2024-07-24,38.81,64.4,28.4,7312,484.8,64.5,lying,healthy
T014,2024-07-25,38.62,69.4,28.78,9008,466.0,78.5,grazing,healthy
T014,2024-07-26,38.59,67.3,38.97,8202,417.5,60.2,standing,healthy
T014,2024-07-27,38.77,69.0,31.55,8302,497.3,73.3,lying,healthy
T014,2024-07-28,38.83,70.1,27.74,6747,476.7,73.6,walking,healthy
T014,2024-07-29,38.6,67.1,24.69,7512,476.9,64.6,grazing,healthy
T014,2024-07-30,38.63,63.4,27.14,8410,440.1,70.3,lying,healthy
T015,2024-07-01,39.06,64.2,37.41,9493,483.4,75.7,standing,healthy
T015,2024-07-02,38.4,66.0,27.33,7195,425.7,70.3,standing,healthy
T015,2024-07-03,39.11,60.4,29.24,6503,561.2,74.4,lying,healthy
T015,2024-07-04,38.71,71.4,35.18,10764,520.0,67.6,lying,healthy
T015,2024-07-05,38.89,67.5,29.97,6812,576.1,78.0,standing,healthy
T015,2024-07-06,38.83,69.7,38.91,6014,512.0,68.5,lying,healthy
T015,2024-07-07,38.79,66.4,38.04,9005,444.9,71.9,lying,healthy
T015,2024-07-08,38.29,69.7,31.5,5468,480.2,75.9,lying,healthy
T015,2024-07-09,38.55,61.9,16.81,7695,511.0,76.1,grazing,healthy
T015,2024-07-10,38.56,64.8,19.49,8815,485.1,71.0,standing,healthy
T015,2024-07-11,39.17,58.0,26.59,8871,457.3,69.3,grazing,healthy
T015,2024-07-12,38.79,67.5,26.37,8628,459.9,70.0,standing,healthy
T015,2024-07-13,38.8,70.9,20.33,9788,479.9,71.5,lying,healthy
T015,2024-07-14,38.98,66.1,28.25,6891,429.1,75.9,standing,healthy
T015,2024-07-15,39.0,63.2,27.77,8694,480.0,68.4,standing,healthy
T015,2024-07-16,38.55,68.6,34.13,8300,436.5,71.1,grazing,healthy
T015,2024-07-17,38.62,68.9,32.67,6631,551.3,70.1,walking,healthy
T015,2024-07-18,39.09,74.5,27.29,7893,501.3,69.8,grazing,healthy
T015,2024-07-19,38.99,60.1,24.52,8040,502.5,68.6,lying,healthy
T015,2024-07-20,38.98,70.7,21.61,7988,488.7,78.0,lying,healthy
T015,2024-07-21,38.51,72.2,32.18,8113,512.0,64.7,grazing,healthy
T015,2024-07-22,38.89,68.3,28.04,9949,529.7,71.6,standing,healthy
T015,2024-07-23,38.39,69.8,21.14,6771,481.8,67.1,grazing,healthy
T015,2024-07-24,38.38,64.6,28.54,6809,503.7,66.7,grazing,healthy
T015,2024-07-25,38.55,67.4,32.88,5799,537.8,69.4,standing,healthy
T015,2024-07-26,38.58,65.3,34.07,8407,474.0,71.0,lying,healthy
T015,2024-07-27,38.66,71.8,24.95,8897,482.3,74.0,standing,healthy
T015,2024-07-28,38.15,72.8,28.34,7513,514.6,72.7,grazing,healthy
T015,2024-07-29,38.54,67.6,25.52,9376,478.7,51.5,lying,healthy
T015,2024-07-30,38.59,70.7,18.88,8609,450.2,72.6,standing,healthy
T016,2024-07-01,38.67,68.6,30.88,6981,429.6,68.1,walking,healthy
T016,2024-07-02,38.9,66.7,29.9,8315,446.3,55.9,standing,healthy
T016,2024-07-03,39.01,70.1,35.71,8200,424.1,62.5,grazing,healthy
T016,2024-07-04,39.12,63.4,29.61,7253,483.9,71.2,walking,healthy
T016,2024-07-05,38.67,70.8,41.58,6719,409.0,53.2,lying,healthy
T016,2024-07-06,39.06,68.8,35.49,8227,514.1,66.3,standing,healthy
T016,2024-07-07,38.53,65.3,27.83,8601,494.2,67.2,lying,healthy
T016,2024-07-08,39.0,74.8,38.61,8714,402.5,75.5,standing,healthy
T016,2024-07-09,38.59,70.9,26.58,8506,510.7,68.7,standing,healthy
T016,2024-07-10,39.04,69.3,30.02,4772,455.4,67.7,lying,healthy
T016,2024-07-11,38.5,75.6,25.55,7768,497.9,57.0,grazing,healthy
T016,2024-07-12,39.18,75.8,27.83,7522,469.6,59.7,lying,healthy
T016,2024-07-13,38.73,71.1,33.3,6568,470.7,53.3,walking,healthy
T016,2024-07-14,38.8,68.6,36.63,9030,458.6,66.0,standing,healthy
T016,2024-07-15,38.55,65.2,36.65,9389,454.4,64.8,grazing,healthy
T016,2024-07-16,39.06,63.0,22.44,8443,436.1,66.2,lying,healthy
T016,2024-07-17,38.99,70.9,27.19,9284,503.6,65.3,grazing,healthy
T016,2024-07-18,38.92,79.1,31.76,6427,512.3,55.0,lying,healthy
T016,2024-07-19,38.69,67.2,28.49,7147,512.3,49.6,grazing,healthy
T016,2024-07-20,38.63,72.1,27.63,5399,504.9,71.3,lying,healthy
T016,2024-07-21,38.85,64.2,32.28,6188,501.2,70.9,grazing,healthy
T016,2024-07-22,38.77,72.3,34.66,9393,446.6,54.1,walking,healthy
T016,2024-07-23,38.68,69.7,31.07,6245,502.0,78.4,standing,healthy
T016,2024-07-24,39.07,77.1,34.27,5870,531.7,64.4,standing,healthy
T016,2024-07-25,39.0,61.8,38.46,8268,511.7,56.4,lying,healthy
T016,2024-07-26,38.92,64.3,22.2,8573,449.6,63.6,grazing,healthy
T016,2024-07-27,38.51,72.9,26.97,9639,452.7,74.0,lying,healthy
T016,2024-07-28,38.82,64.1,30.91,7961,456.3,61.5,lying,healthy
T016,2024-07-29,38.88,64.1,26.12,5328,399.9,56.4,walking,healthy
T016,2024-07-30,39.27,64.9,32.09,8186,548.2,61.2,walking,healthy
T017,2024-07-01,38.35,76.7,35.82,7964,501.5,75.7,lying,healthy
T017,2024-07-02,38.39,68.5,26.9,7422,493.7,64.4,standing,healthy
T017,2024-07-03,38.42,75.9,24.22,8345,517.7,82.6,grazing,healthy
T017,2024-07-04,38.43,65.2,34.5,8415,437.1,68.4,lying,healthy
T017,2024-07-05,38.41,70.7,31.03,7398,537.2,65.0,lying,healthy
T017,2024-07-06,38.43,62.9,37.34,7859,444.9,67.6,standing,healthy
T017,2024-07-07,38.73,65.6,30.11,8241,480.2,58.4,grazing,healthy
T017,2024-07-08,38.8,73.1,31.42,9301,485.6,59.9,grazing,healthy
T017,2024-07-09,38.97,77.1,34.46,8433,420.9,61.3,standing,healthy
T017,2024-07-10,38.6,73.6,32.95,5680,470.2,65.5,lying,healthy
T017,2024-07-11,38.59,66.4,28.6,7067,421.6,68.2,lying,healthy
T017,2024-07-12,38.39,58.5,28.94,7430,472.2,64.6,standing,healthy
T017,2024-07-13,38.53,74.8,39.0,7891,501.4,70.1,walking,healthy
T017,2024-07-14,38.2,66.0,34.15,5559,469.7,70.9,standing,healthy
T017,2024-07-15,38.56,71.9,20.98,9187,514.1,67.2,lying,healthy
T017,2024-07-16,37.88,68.4,32.74,6497,505.2,60.7,standing,healthy
T017,2024-07-17,38.39,70.0,28.05,8352,533.3,73.9,standing,healthy
T017,2024-07-18,38.52,64.4,24.56,8341,453.3,66.0,lying,healthy
T017,2024-07-19,38.68,69.3,30.19,8338,446.9,76.3,lying,healthy
T017,2024-07-20,38.31,72.8,31.73,8129,475.4,70.0,standing,healthy
T017,2024-07-21,38.44,73.1,20.48,8341,378.3,63.2,standing,healthy
T017,2024-07-22,38.94,73.5,25.2,4272,447.3,75.9,walking,healthy
T017,2024-07-23,38.1,67.6,24.88,10412,521.3,73.1,standing,healthy
T017,2024-07-24,38.33,72.8,27.65,5580,480.7,72.7,grazing,healthy
T017,2024-07-25,38.97,70.8,37.06,6242,464.3,65.8,walking,healthy
T017,2024-07-26,38.14,60.6,31.0,7685,457.6,75.0,standing,healthy
T017,2024-07-27,38.3,70.6,31.01,7540,420.1,70.4,walking,healthy
T017,2024-07-28,38.34,70.3,19.16,7638,467.3,74.6,walking,healthy
T017,2024-07-29,38.58,66.8,36.36,8105,472.3,61.4,standing,healthy
T017,2024-07-30,38.6,65.5,27.09,8367,401.3,59.7,walking,healthy
T018,2024-07-01,39.2,66.4,36.92,8067,550.2,57.3,walking,healthy
T018,2024-07-02,39.01,68.8,35.03,6808,459.9,68.9,standing,healthy
T018,2024-07-03,39.4,68.0,35.63,6253,442.3,72.7,lying,healthy
T018,2024-07-04,39.03,68.8,36.63,6371,496.2,72.5,grazing,healthy
T018,2024-07-05,38.64,66.9,37.49,8445,421.5,68.3,lying,healthy
T018,2024-07-06,38.72,60.9,37.92,8275,452.0,57.7,standing,healthy
T018,2024-07-07,39.04,65.5,31.05,8249,484.3,67.8,grazing,healthy
T018,2024-07-08,38.51,63.4,32.01,6334,459.3,63.4,lying,healthy
T018,2024-07-09,38.95,68.8,35.63,6721,483.8,69.5,standing,healthy
T018,2024-07-10,38.97,68.6,27.01,8880,547.3,66.2,lying,healthy
T018,2024-07-11,38.8,65.1,33.79,7688,511.3,58.6,grazing,healthy
T018,2024-07-12,39.09,66.3,33.92,6343,499.2,73.1,standing,healthy
T018,2024-07-13,38.87,68.3,32.44,7086,511.3,65.7,lying,healthy
T018,2024-07-14,38.97,66.7,26.06,7557,472.8,77.0,walking,healthy
T018,2024-07-15,39.21,67.4,34.51,8373,512.2,72.5,lying,healthy
T018,2024-07-16,38.98,70.4,31.12,6075,472.1,67.3,walking,healthy
T018,2024-07-17,38.66,64.6,31.48,7681,451.2,74.3,standing,healthy
T018,2024-07-18,38.9,66.9,31.84,7569,421.7,58.6,lying,healthy
T018,2024-07-19,39.14,67.4,46.7,10282,463.2,65.5,walking,healthy
T018,2024-07-20,38.5,75.0,38.41,6785,487.4,63.3,walking,healthy
T018,2024-07-21,38.59,58.7,35.97,6205,398.9,67.0,walking,healthy
T018,2024-07-22,38.89,68.1,31.08,8087,420.2,63.7,standing,healthy
T018,2024-07-23,38.71,70.1,33.56,7500,434.7,65.1,lying,healthy
T018,2024-07-24,38.58,62.0,38.66,8331,465.8,63.4,grazing,healthy
T018,2024-07-25,38.72,60.1,32.58,9936,479.3,66.0,lying,healthy
T018,2024-07-26,38.95,61.5,33.41,6550,419.8,63.1,grazing,healthy
T018,2024-07-27,39.14,66.0,28.59,6294,407.6,69.0,lying,healthy
T018,2024-07-28,39.12,66.8,32.04,8472,444.3,64.3,grazing,healthy
T018,2024-07-29,38.85,66.7,27.42,5758,485.8,62.9,standing,healthy
T018,2024-07-30,38.67,69.3,34.29,6673,441.4,66.7,grazing,healthy
T019,2024-07-01,38.68,67.3,32.33,6610,440.8,59.7,lying,healthy
T019,2024-07-02,38.36,70.0,27.47,7235,445.0,76.7,grazing,healthy
T019,2024-07-03,38.76,64.0,33.27,6788,479.8,60.4,standing,healthy
T019,2024-07-04,38.31,67.5,33.23,8626,471.7,70.4,standing,healthy
T019,2024-07-05,38.62,67.8,32.2,7030,517.4,61.0,standing,healthy
T019,2024-07-06,38.88,69.1,35.26,6277,437.6,59.6,standing,healthy
T019,2024-07-07,39.09,73.0,33.09,6643,465.5,64.3,standing,healthy
T019,2024-07-08,38.58,72.7,38.91,6621,525.6,65.1,lying,healthy
T019,2024-07-09,38.89,65.9,33.6,9586,437.6,65.8,walking,healthy
T019,2024-07-10,38.72,65.6,25.15,7204,467.2,61.6,lying,healthy
T019,2024-07-11,38.75,69.3,38.82,8083,511.3,59.7,standing,healthy
T019,2024-07-12,38.8,67.0,34.06,9625,453.5,70.3,grazing,healthy
T019,2024-07-13,38.73,71.8,32.47,5909,469.5,69.8,lying,healthy
T019,2024-07-14,38.8,69.2,30.92,7153,374.9,72.2,walking,healthy
T019,2024-07-15,38.7,70.8,34.0,6862,409.6,65.7,grazing,healthy
T019,2024-07-16,39.01,68.6,33.95,8922,498.1,66.0,standing,healthy
T019,2024-07-17,39.03,74.7,27.14,10001,465.1,76.0,standing,healthy
T019,2024-07-18,38.41,69.2,38.68,7051,443.8,67.3,standing,healthy
T019,2024-07-19,39.18,67.6,33.85,9136,474.3,79.1,standing,healthy
T019,2024-07-20,38.82,63.9,30.72,8880,434.8,69.1,standing,healthy
T019,2024-07-21,39.06,70.7,38.26,9055,503.0,68.4,lying,healthy
T019,2024-07-22,38.86,65.7,32.26,9212,457.2,58.1,lying,healthy
T019,2024-07-23,39.14,66.4,35.49,8600,491.4,66.3,standing,healthy
T019,2024-07-24,38.44,69.3,39.65,6384,494.6,71.8,grazing,healthy
T019,2024-07-25,38.29,65.1,39.89,7966,503.3,64.4,lying,healthy
T019,2024-07-26,38.85,77.9,37.02,6406,488.5,76.8,grazing,healthy
T019,2024-07-27,38.39,69.4,32.24,8560,527.1,71.4,walking,healthy
T019,2024-07-28,38.5,67.0,42.64,5226,488.9,59.5,grazing,healthy
T019,2024-07-29,38.78,75.7,27.89,5706,459.9,56.2,grazing,healthy
T019,2024-07-30,38.95,68.0,35.07,9440,446.3,67.8,lying,healthy
T020,2024-07-01,38.65,69.9,28.32,8714,372.4,64.2,standing,healthy
T020,2024-07-02,38.47,65.6,41.56,7981,471.2,63.9,standing,healthy
T020,2024-07-03,38.63,65.7,32.31,8849,448.9,67.4,lying,healthy
T020,2024-07-04,39.07,75.4,28.91,6485,457.4,63.0,standing,healthy
T020,2024-07-05,39.05,71.2,38.35,6102,426.8,50.9,grazing,healthy
T020,2024-07-06,38.41,63.4,38.4,7904,499.5,81.2,standing,healthy
T020,2024-07-07,38.88,66.3,37.62,11603,463.4,70.3,walking,healthy
T020,2024-07-08,38.71,65.8,35.03,8866,474.8,61.9,grazing,healthy
T020,2024-07-09,38.89,67.0,37.84,8307,433.8,69.8,lying,healthy
T020,2024-07-10,38.84,72.5,30.36,7195,461.3,77.7,standing,healthy
T020,2024-07-11,38.54,68.4,32.84,5334,453.5,66.1,standing,healthy
T020,2024-07-12,38.55,73.9,32.83,8008,465.0,64.9,grazing,healthy
T020,2024-07-13,38.86,68.3,39.6,7440,428.6,76.5,grazing,healthy
T020,2024-07-14,38.42,63.1,39.05,8945,489.8,72.8,standing,healthy
T020,2024-07-15,38.27,64.9,40.55,9096,464.9,69.4,grazing,healthy
T020,2024-07-16,38.91,67.2,31.43,6521,446.5,76.4,walking,healthy
T020,2024-07-17,39.06,66.5,33.38,5486,451.1,61.7,lying,healthy
T020,2024-07-18,38.68,65.5,42.05,9244,526.5,63.8,lying,healthy
T020,2024-07-19,38.59,68.0,39.29,9597,463.2,65.6,grazing,healthy
T020,2024-07-20,38.67,57.2,35.62,8572,513.9,70.1,grazing,healthy
T020,2024-07-21,38.27,57.5,36.22,7820,449.0,69.4,grazing,healthy
T020,2024-07-22,38.46,67.9,24.58,9659,458.3,69.8,grazing,healthy
T020,2024-07-23,38.49,68.3,34.53,8567,457.6,56.9,grazing,healthy
T020,2024-07-24,38.41,65.6,32.7,7006,461.7,77.0,standing,healthy
T020,2024-07-25,38.53,64.1,33.68,8582,466.7,69.8,standing,healthy
T020,2024-07-26,38.63,71.9,30.1,9221,463.6,61.3,walking,healthy
T020,2024-07-27,38.55,67.8,36.25,8286,512.0,53.4,lying,healthy
T020,2024-07-28,38.87,67.0,33.09,8898,490.7,69.0,grazing,healthy
T020,2024-07-29,37.9,70.3,35.57,6526,432.6,62.1,lying,healthy
T020,2024-07-30,38.45,68.6,33.55,6418,407.4,68.4,lying,healthy
T021,2024-07-01,38.81,75.4,29.02,8540,389.0,53.7,standing,healthy
T021,2024-07-02,38.88,78.0,31.01,8436,398.9,69.0,grazing,healthy
T021,2024-07-03,39.15,61.7,37.29,7324,469.8,58.7,lying,healthy
T021,2024-07-04,38.38,67.7,37.99,8581,499.9,74.5,standing,healthy
T021,2024-07-05,38.53,68.1,24.25,8332,529.0,71.1,walking,healthy
T021,2024-07-06,38.66,72.2,32.08,10240,473.9,63.6,lying,healthy
T021,2024-07-07,38.61,72.0,29.9,9106,441.9,67.7,lying,healthy
T021,2024-07-08,38.79,75.8,32.41,9340,420.6,58.7,lying,healthy
T021,2024-07-09,38.36,59.9,30.73,7341,418.3,67.7,lying,healthy
T021,2024-07-10,38.76,69.2,31.4,9131,413.2,72.7,standing,healthy
T021,2024-07-11,39.05,66.2,32.03,10080,473.3,71.1,standing,healthy
T021,2024-07-12,38.56,67.4,36.61,7543,440.2,64.7,walking,healthy
T021,2024-07-13,38.39,63.8,31.76,6838,424.4,65.6,grazing,healthy
T021,2024-07-14,38.33,65.7,25.61,8500,449.8,61.3,lying,healthy
T021,2024-07-15,38.45,70.0,32.92,7586,487.3,61.3,standing,healthy
T021,2024-07-16,38.95,61.1,27.07,9479,478.7,73.7,standing,healthy
T021,2024-07-17,38.52,74.8,29.38,9004,411.7,72.6,standing,healthy
T021,2024-07-18,38.72,69.7,38.2,7858,390.3,73.3,grazing,healthy
T021,2024-07-19,38.22,75.8,35.8,7268,453.1,67.8,lying,healthy
T021,2024-07-20,38.27,68.1,25.14,6619,422.5,61.5,grazing,healthy
T021,2024-07-21,38.64,69.6,34.41,8414,440.8,71.6,standing,healthy
T021,2024-07-22,38.84,72.1,33.2,10535,486.5,78.4,standing,healthy
T021,2024-07-23,38.05,65.3,32.19,5854,433.0,61.5,walking,healthy
T021,2024-07-24,38.7,66.0,33.16,8221,489.0,62.3,walking,healthy
T021,2024-07-25,38.65,68.6,31.98,7252,459.0,64.5,standing,healthy
T021,2024-07-26,38.57,70.3,30.52,9577,465.0,64.4,grazing,healthy
T021,2024-07-27,38.75,71.4,25.08,6948,418.4,74.6,grazing,healthy
T021,2024-07-28,38.91,73.3,37.13,8576,421.6,64.8,lying,healthy
T021,2024-07-29,38.65,70.2,35.13,7250,450.0,61.7,grazing,healthy
T021,2024-07-30,38.05,62.4,35.87,7147,453.6,67.7,lying,healthy
T022,2024-07-01,38.49,63.5,35.63,6267,502.4,67.0,grazing,healthy
T022,2024-07-02,38.69,71.9,30.44,7264,533.7,73.1,standing,healthy
T022,2024-07-03,39.01,66.9,32.52,8015,451.3,71.2,standing,healthy
T022,2024-07-04,38.67,72.7,36.74,4734,505.9,68.0,walking,healthy
T022,2024-07-05,38.6,66.0,39.22,7750,543.2,71.6,lying,healthy
T022,2024-07-06,38.99,61.2,37.41,9183,553.3,73.0,walking,healthy
T022,2024-07-07,38.57,63.4,37.88,7907,502.6,72.2,standing,healthy
T022,2024-07-08,39.19,73.0,37.23,8637,521.2,72.6,standing,healthy
T022,2024-07-09,38.37,72.2,28.67,7736,469.3,73.2,standing,healthy
T022,2024-07-10,38.94,68.0,31.98,6879,499.0,79.6,grazing,healthy
T022,2024-07-11,38.82,64.2,31.4,6768,528.8,80.0,grazing,healthy
T022,2024-07-12,38.59,60.6,35.08,7306,462.8,63.6,lying,healthy
T022,2024-07-13,38.32,69.6,33.09,7858,523.0,71.5,standing,healthy
T022,2024-07-14,38.71,70.0,34.73,7859,466.4,66.4,lying,healthy
T022,2024-07-15,38.68,64.4,32.17,7812,511.0,64.5,standing,healthy
T022,2024-07-16,39.06,63.0,42.93,7904,535.0,78.7,standing,healthy
T022,2024-07-17,38.71,65.8,34.81,8593,516.4,64.6,walking,healthy
T022,2024-07-18,38.45,71.2,33.23,7544,503.3,70.4,lying,healthy
T022,2024-07-19,38.46,75.8,25.86,6588,511.8,73.4,standing,healthy
T022,2024-07-20,38.69,67.0,35.1,8302,465.3,75.1,grazing,healthy
T022,2024-07-21,38.7,66.8,29.52,7833,480.0,73.8,walking,healthy
T022,2024-07-22,39.13,61.6,32.95,7929,474.8,64.8,walking,healthy
T022,2024-07-23,39.08,68.1,31.37,6976,527.1,66.4,lying,healthy
T022,2024-07-24,38.66,65.4,34.18,7500,457.3,68.1,grazing,healthy
T022,2024-07-25,38.58,71.3,34.99,6085,498.6,74.6,grazing,healthy
T022,2024-07-26,39.16,66.2,30.59,8076,546.6,61.6,standing,healthy
T022,2024-07-27,38.86,59.3,34.01,7570,489.1,77.6,grazing,healthy
T022,2024-07-28,38.95,68.9,41.83,5444,458.1,80.9,standing,healthy
T022,2024-07-29,38.63,70.0,37.14,6274,501.2,57.8,standing,healthy
T022,2024-07-30,38.65,72.2,31.51,7904,457.8,83.5,lying,healthy
T023,2024-07-01,38.89,69.4,37.52,6750,480.2,72.8,lying,healthy
T023,2024-07-02,38.81,70.4,30.06,6841,574.1,57.5,walking,healthy
T023,2024-07-03,38.69,59.9,19.09,8676,510.4,64.9,grazing,healthy
T023,2024-07-04,39.05,67.1,43.71,7408,457.8,67.9,lying,healthy
T023,2024-07-05,38.66,68.2,34.65,8532,581.3,64.3,standing,healthy
T023,2024-07-06,38.46,64.4,41.32,6719,530.0,64.3,grazing,healthy
T023,2024-07-07,38.41,65.4,39.33,6504,507.1,70.1,standing,healthy
T023,2024-07-08,38.29,63.0,35.13,8828,531.5,72.4,grazing,healthy
T023,2024-07-09,39.09,67.1,29.25,9530,481.4,60.0,standing,healthy
T023,2024-07-10,38.87,65.4,24.62,5965,462.2,64.5,standing,healthy
T023,2024-07-11,38.77,70.0,37.57,7782,489.5,60.3,grazing,healthy
T023,2024-07-12,38.34,66.4,37.43,7458,526.5,65.7,grazing,healthy
T023,2024-07-13,39.09,65.6,34.51,8150,518.4,66.7,standing,healthy
T023,2024-07-14,38.69,68.5,26.54,10053,540.1,66.5,grazing,healthy
T023,2024-07-15,38.63,72.0,34.17,7652,495.3,65.7,standing,healthy
T023,2024-07-16,37.91,68.1,40.83,7503,561.5,68.7,standing,healthy
T023,2024-07-17,38.46,69.2,36.15,6589,507.1,58.0,grazing,healthy
T023,2024-07-18,38.88,55.6,32.42,6897,519.3,78.2,standing,healthy
T023,2024-07-19,39.21,72.4,30.69,7311,491.7,63.0,walking,healthy
T023,2024-07-20,38.77,72.7,29.19,8477,461.6,70.9,grazing,healthy
T023,2024-07-21,38.46,64.0,32.96,6080,497.0,72.4,standing,healthy
T023,2024-07-22,38.9,73.4,31.96,7647,531.7,66.5,lying,healthy
T023,2024-07-23,38.86,67.9,37.25,6194,394.7,67.9,lying,healthy
T023,2024-07-24,38.77,67.6,22.42,5661,520.5,65.8,lying,healthy
T023,2024-07-25,39.06,66.9,30.04,7468,515.1,65.3,lying,healthy
T023,2024-07-26,38.38,67.8,31.23,10412,570.1,61.7,grazing,healthy
T023,2024-07-27,38.19,62.4,28.65,7276,450.0,61.8,grazing,healthy
T023,2024-07-28,38.86,67.8,30.33,6740,546.3,57.9,grazing,healthy
T023,2024-07-29,38.78,69.2,30.73,9334,475.3,70.0,standing,healthy
T023,2024-07-30,38.63,67.9,25.86,8502,498.9,56.0,grazing,healthy
